GEO_ID,NAME,P1_001N,P1_002N,P1_003N,P1_004N,P1_005N,P1_006N,P1_007N,P1_008N,P1_009N,P1_010N,P1_011N,P1_012N,P1_013N,P1_014N,P1_015N,P1_016N,P1_017N,P1_018N,P1_019N,P1_020N,P1_021N,P1_022N,P1_023N,P1_024N,P1_025N,P1_026N,P1_027N,P1_028N,P1_029N,P1_030N,P1_031N,P1_032N,P1_033N,P1_034N,P1_035N,P1_036N,P1_037N,P1_038N,P1_039N,P1_040N,P1_041N,P1_042N,P1_043N,P1_044N,P1_045N,P1_046N,P1_047N,P1_048N,P1_049N,P1_050N,P1_051N,P1_052N,P1_053N,P1_054N,P1_055N,P1_056N,P1_057N,P1_058N,P1_059N,P1_060N,P1_061N,P1_062N,P1_063N,P1_064N,P1_065N,P1_066N,P1_067N,P1_068N,P1_069N,P1_070N,P1_071N
1500000US421010257004,"Block Group 4, Census Tract 257, Philadelphia County, Pennsylvania",1155,1086,414,571,6,70,0,25,69,63,15,11,9,0,18,6,0,0,4,0,0,0,0,0,0,6,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010258001,"Block Group 1, Census Tract 258, Philadelphia County, Pennsylvania",1663,1567,63,1468,4,11,0,21,96,78,32,1,0,1,9,11,4,0,19,0,0,0,0,0,1,14,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
1500000US421010259001,"Block Group 1, Census Tract 259, Philadelphia County, Pennsylvania",737,715,18,668,6,6,0,17,22,21,11,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010259002,"Block Group 2, Census Tract 259, Philadelphia County, Pennsylvania",751,728,7,699,3,1,0,18,23,22,6,0,2,0,1,4,3,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010259003,"Block Group 3, Census Tract 259, Philadelphia County, Pennsylvania",795,779,16,743,2,0,0,18,16,13,0,0,0,0,0,9,1,0,2,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010259004,"Block Group 4, Census Tract 259, Philadelphia County, Pennsylvania",884,858,18,832,1,1,0,6,26,21,10,0,0,0,3,5,1,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010259005,"Block Group 5, Census Tract 259, Philadelphia County, Pennsylvania",1507,1449,22,1393,2,7,0,25,58,48,8,2,0,0,6,10,3,2,16,0,0,0,1,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010260001,"Block Group 1, Census Tract 260, Philadelphia County, Pennsylvania",807,761,8,735,2,8,0,8,46,36,16,0,1,0,1,13,0,0,5,0,0,0,0,0,0,10,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010260002,"Block Group 2, Census Tract 260, Philadelphia County, Pennsylvania",844,814,14,791,0,4,0,5,30,22,13,0,0,0,2,7,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010260003,"Block Group 3, Census Tract 260, Philadelphia County, Pennsylvania",1199,1164,14,1123,2,15,0,10,35,27,8,1,0,0,0,5,2,0,9,0,0,0,0,2,0,6,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010261001,"Block Group 1, Census Tract 261, Philadelphia County, Pennsylvania",1086,1041,29,996,5,3,0,8,45,36,15,0,0,0,0,14,3,1,2,0,0,1,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010261002,"Block Group 2, Census Tract 261, Philadelphia County, Pennsylvania",678,657,16,616,5,7,0,13,21,18,6,0,0,0,0,6,2,0,3,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010261003,"Block Group 3, Census Tract 261, Philadelphia County, Pennsylvania",1296,1243,18,1201,5,5,0,14,53,44,13,0,0,2,4,9,3,0,13,0,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010262001,"Block Group 1, Census Tract 262, Philadelphia County, Pennsylvania",668,648,7,621,4,1,1,14,20,19,5,0,2,0,0,3,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010262002,"Block Group 2, Census Tract 262, Philadelphia County, Pennsylvania",891,865,11,841,4,6,1,2,26,24,14,0,0,0,0,1,1,4,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010262003,"Block Group 3, Census Tract 262, Philadelphia County, Pennsylvania",1179,1153,20,1122,1,0,0,10,26,23,3,0,0,0,4,1,2,1,11,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010262004,"Block Group 4, Census Tract 262, Philadelphia County, Pennsylvania",1338,1283,30,1233,0,2,1,17,55,49,19,0,2,0,2,2,9,4,10,0,0,0,0,1,0,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010263011,"Block Group 1, Census Tract 263.01, Philadelphia County, Pennsylvania",1222,1178,21,1139,0,0,0,18,44,36,14,0,0,0,1,5,3,1,9,0,0,0,0,1,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010263012,"Block Group 2, Census Tract 263.01, Philadelphia County, Pennsylvania",842,817,8,787,3,0,0,19,25,21,2,1,1,0,0,7,2,0,7,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010263013,"Block Group 3, Census Tract 263.01, Philadelphia County, Pennsylvania",941,917,15,888,0,3,0,11,24,20,6,0,0,0,0,5,0,0,8,0,0,0,0,0,1,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010263014,"Block Group 4, Census Tract 263.01, Philadelphia County, Pennsylvania",721,709,10,672,3,6,0,18,12,12,0,2,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010263021,"Block Group 1, Census Tract 263.02, Philadelphia County, Pennsylvania",1365,1325,18,1288,4,5,0,10,40,39,17,1,1,0,1,8,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010263022,"Block Group 2, Census Tract 263.02, Philadelphia County, Pennsylvania",1356,1318,15,1262,8,16,1,16,38,36,14,0,0,0,0,12,1,0,7,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010263023,"Block Group 3, Census Tract 263.02, Philadelphia County, Pennsylvania",759,738,19,685,2,8,1,23,21,21,9,0,0,0,2,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010263024,"Block Group 4, Census Tract 263.02, Philadelphia County, Pennsylvania",1873,1804,12,1751,8,9,0,24,69,66,25,0,7,0,7,17,1,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010264001,"Block Group 1, Census Tract 264, Philadelphia County, Pennsylvania",2236,2157,18,2110,7,3,0,19,79,66,36,4,0,0,3,10,0,0,12,0,0,0,1,0,0,13,6,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010264002,"Block Group 2, Census Tract 264, Philadelphia County, Pennsylvania",1270,1209,18,1175,3,4,0,9,61,54,28,1,0,0,4,10,2,0,8,0,0,0,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010264003,"Block Group 3, Census Tract 264, Philadelphia County, Pennsylvania",1693,1634,21,1590,3,3,0,17,59,46,8,1,1,0,0,19,5,1,10,1,0,0,0,0,0,13,6,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010265001,"Block Group 1, Census Tract 265, Philadelphia County, Pennsylvania",618,608,10,593,2,0,0,3,10,8,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010265002,"Block Group 2, Census Tract 265, Philadelphia County, Pennsylvania",919,885,6,867,0,0,0,12,34,31,17,0,0,1,1,3,4,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010265003,"Block Group 3, Census Tract 265, Philadelphia County, Pennsylvania",628,592,4,581,4,0,0,3,36,34,21,0,0,1,0,9,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010265004,"Block Group 4, Census Tract 265, Philadelphia County, Pennsylvania",920,878,5,853,7,0,0,13,42,42,17,0,0,1,6,14,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010265005,"Block Group 5, Census Tract 265, Philadelphia County, Pennsylvania",1200,1157,17,1118,4,0,0,18,43,35,9,2,1,0,5,4,4,0,10,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010266001,"Block Group 1, Census Tract 266, Philadelphia County, Pennsylvania",2631,2541,29,2473,2,5,0,32,90,78,21,1,1,0,9,22,7,2,15,0,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010266002,"Block Group 2, Census Tract 266, Philadelphia County, Pennsylvania",1454,1424,14,1368,7,16,0,19,30,25,8,0,0,0,3,8,2,0,4,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010266003,"Block Group 3, Census Tract 266, Philadelphia County, Pennsylvania",2324,2255,7,2225,1,5,0,17,69,63,26,0,0,1,0,18,2,0,16,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010267001,"Block Group 1, Census Tract 267, Philadelphia County, Pennsylvania",2599,2540,36,2439,6,13,0,46,59,50,17,0,0,0,5,7,5,0,13,0,0,0,0,3,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010267002,"Block Group 2, Census Tract 267, Philadelphia County, Pennsylvania",2182,2122,18,2041,8,11,0,44,60,54,17,0,1,0,6,14,0,0,16,0,0,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010267003,"Block Group 3, Census Tract 267, Philadelphia County, Pennsylvania",976,939,11,916,0,2,0,10,37,36,15,0,0,0,1,6,10,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010267004,"Block Group 4, Census Tract 267, Philadelphia County, Pennsylvania",860,836,11,808,1,1,0,15,24,21,12,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010268001,"Block Group 1, Census Tract 268, Philadelphia County, Pennsylvania",1708,1637,116,1421,6,36,0,58,71,60,18,2,5,0,4,20,3,0,8,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010268002,"Block Group 2, Census Tract 268, Philadelphia County, Pennsylvania",818,782,56,655,0,33,0,38,36,29,10,2,0,0,3,3,0,0,6,1,0,0,4,0,0,7,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010268003,"Block Group 3, Census Tract 268, Philadelphia County, Pennsylvania",842,781,23,685,7,16,1,49,61,46,15,2,1,0,4,8,0,0,13,2,0,0,1,0,0,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010268004,"Block Group 4, Census Tract 268, Philadelphia County, Pennsylvania",1283,1208,49,1111,1,21,0,26,75,67,23,2,0,0,13,14,0,1,4,0,0,1,9,0,0,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010269001,"Block Group 1, Census Tract 269, Philadelphia County, Pennsylvania",833,795,140,611,1,17,0,26,38,31,5,1,0,0,12,0,2,0,9,0,0,1,0,0,1,7,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010269002,"Block Group 2, Census Tract 269, Philadelphia County, Pennsylvania",1398,1344,191,1028,12,56,1,56,54,43,13,0,0,1,9,12,3,0,5,0,0,0,0,0,0,10,5,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1500000US421010270001,"Block Group 1, Census Tract 270, Philadelphia County, Pennsylvania",760,706,131,456,1,90,0,28,54,52,14,3,1,0,14,2,4,0,10,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010270002,"Block Group 2, Census Tract 270, Philadelphia County, Pennsylvania",1510,1431,93,1283,4,25,0,26,79,71,16,5,3,0,16,6,2,0,22,0,0,1,0,0,0,7,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010271001,"Block Group 1, Census Tract 271, Philadelphia County, Pennsylvania",777,734,54,506,4,137,0,33,43,37,6,1,0,0,19,4,2,1,2,0,0,0,0,2,0,6,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010271002,"Block Group 2, Census Tract 271, Philadelphia County, Pennsylvania",875,841,43,536,1,225,1,35,34,32,6,0,0,0,13,1,6,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010271003,"Block Group 3, Census Tract 271, Philadelphia County, Pennsylvania",701,667,16,429,6,182,0,34,34,33,6,1,0,0,9,3,0,1,11,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010272001,"Block Group 1, Census Tract 272, Philadelphia County, Pennsylvania",858,832,34,744,4,36,0,14,26,26,3,1,0,2,5,3,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010272002,"Block Group 2, Census Tract 272, Philadelphia County, Pennsylvania",1867,1795,63,1513,7,53,0,159,72,63,28,1,1,0,5,9,0,0,18,0,0,0,0,1,0,9,3,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010272003,"Block Group 3, Census Tract 272, Philadelphia County, Pennsylvania",1531,1459,90,1051,6,203,0,109,72,68,12,2,3,1,17,11,1,0,21,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010273001,"Block Group 1, Census Tract 273, Philadelphia County, Pennsylvania",896,819,42,464,2,195,0,116,77,71,5,1,0,1,38,7,5,0,14,0,0,0,0,0,0,6,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010273002,"Block Group 2, Census Tract 273, Philadelphia County, Pennsylvania",1622,1511,94,966,5,251,0,195,111,104,5,3,1,0,40,4,9,2,40,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010273003,"Block Group 3, Census Tract 273, Philadelphia County, Pennsylvania",2020,1895,142,830,25,587,0,311,125,111,10,1,4,0,57,2,6,0,28,0,0,3,0,0,0,8,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010273004,"Block Group 4, Census Tract 273, Philadelphia County, Pennsylvania",1413,1330,70,851,8,273,0,128,83,68,4,0,2,0,46,5,6,1,4,0,0,0,0,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010274011,"Block Group 1, Census Tract 274.01, Philadelphia County, Pennsylvania",1305,1215,65,722,6,310,0,112,90,85,21,0,3,0,31,3,8,1,17,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010274012,"Block Group 2, Census Tract 274.01, Philadelphia County, Pennsylvania",1080,1016,80,457,1,344,0,134,64,62,6,0,0,1,35,5,4,1,7,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010274013,"Block Group 3, Census Tract 274.01, Philadelphia County, Pennsylvania",913,876,64,583,5,127,0,97,37,35,7,0,4,1,12,5,0,0,4,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010274021,"Block Group 1, Census Tract 274.02, Philadelphia County, Pennsylvania",1482,1416,72,1036,8,149,0,151,66,62,19,0,1,0,23,6,1,0,12,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010274022,"Block Group 2, Census Tract 274.02, Philadelphia County, Pennsylvania",2699,2517,189,1374,24,501,0,429,182,167,37,3,9,0,51,9,9,2,37,0,0,9,0,0,1,14,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US421010274023,"Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",2318,2175,185,1494,9,278,0,209,143,130,23,1,9,2,39,9,3,3,36,0,0,5,0,0,0,9,4,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010275001,"Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",1399,1330,100,965,7,153,0,105,69,67,15,0,3,0,24,10,0,0,11,0,0,1,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010275002,"Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",1367,1298,115,857,12,199,0,115,69,61,12,0,0,0,31,1,1,0,15,1,0,0,0,0,0,8,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010275003,"Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",909,871,52,570,1,121,0,127,38,29,11,1,0,0,5,3,2,0,5,0,0,0,0,2,0,8,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010275004,"Block Group 4, Census Tract 275, Philadelphia County, Pennsylvania",828,785,50,617,1,61,0,56,43,39,6,0,0,0,17,3,2,1,4,2,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010276001,"Block Group 1, Census Tract 276, Philadelphia County, Pennsylvania",1168,1141,42,1013,7,12,0,67,27,21,14,0,2,0,0,4,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010276002,"Block Group 2, Census Tract 276, Philadelphia County, Pennsylvania",554,533,11,497,0,4,2,19,21,19,4,0,1,0,2,0,1,0,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010276003,"Block Group 3, Census Tract 276, Philadelphia County, Pennsylvania",1027,987,43,908,3,7,0,26,40,37,10,1,0,0,7,13,0,0,6,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010276004,"Block Group 4, Census Tract 276, Philadelphia County, Pennsylvania",797,767,23,723,0,8,0,13,30,26,4,2,1,0,10,2,0,0,4,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010277001,"Block Group 1, Census Tract 277, Philadelphia County, Pennsylvania",1125,1098,13,891,2,174,2,16,27,27,13,0,1,0,0,3,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
